NCT Number,Status,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Phases,Enrollment,Funder Type,Study Type,Start Date,Completion Date
NCT04602000,COMPLETED,SARS-CoV-2 Infection,BIOLOGICAL: CT-P59|BIOLOGICAL: CT-P59|BIOLOGICAL: Placebo|BIOLOGICAL: CT-P59|BIOLOGICAL: Placebo,Celltrion,,ALL,"ADULT, OLDER_ADULT",PHASE2|PHASE3,1642,INDUSTRY,INTERVENTIONAL,10/5/2020,10/20/2021
NCT05351437,COMPLETED,SARS-CoV-2 Infection,DRUG: MTx-COVAB36|DRUG: Placebo,Memo Therapeutics AG,,ALL,ADULT,PHASE1,32,INDUSTRY,INTERVENTIONAL,4/26/2022,11/2/2022
NCT05597800,NOT_YET_RECRUITING,NSCLC Stage IV|HIV|HBV|HCV|Long COVID,DRUG: Nivolumab and Ipilimumab,Universita di Verona,,ALL,"ADULT, OLDER_ADULT",PHASE2,105,OTHER,INTERVENTIONAL,2/1/2023,3/30/2027
NCT04373200,COMPLETED,SARS-CoV-2 Coronavirus|Acute Respiratory Distress Syndrome,BIOLOGICAL: Blood samples collection|OTHER: Saliva collection,Rennes University Hospital,,ALL,"ADULT, OLDER_ADULT",NA,71,OTHER,INTERVENTIONAL,5/25/2020,3/9/2021
NCT04764422,COMPLETED,"Covid-19|SARS Pneumonia|Pneumonia, Viral|Covid-19 Vaccine",BIOLOGICAL: Normal Saline|BIOLOGICAL: NDV-HXP-S vaccine,Mahidol University,The Government Pharmaceutical Organization,ALL,"ADULT, OLDER_ADULT",PHASE1|PHASE2,455,OTHER,INTERVENTIONAL,3/20/2021,9/12/2022
NCT04590547,ACTIVE_NOT_RECRUITING,Pneumonitis|SARS-CoV Infection,DRUG: GLS-1027|DRUG: Placebo,"GeneOne Life Science, Inc.",,ALL,"ADULT, OLDER_ADULT",PHASE2,132,INDUSTRY,INTERVENTIONAL,5/7/2021,2023-12
NCT04597047,ACTIVE_NOT_RECRUITING,Covid19,DIAGNOSTIC_TEST: Capillary Collection & Testing|DIAGNOSTIC_TEST: Venous Draw & Testing,LumiraDx UK Limited,,ALL,"CHILD, ADULT, OLDER_ADULT",NA,153,INDUSTRY,INTERVENTIONAL,7/9/2020,9/30/2023
NCT04651387,WITHDRAWN,SARS-CoV Infection,DIETARY_SUPPLEMENT: Ozonized oil (HOO,Neuromed IRCCS,,ALL,"ADULT, OLDER_ADULT",NA,0,OTHER,INTERVENTIONAL,2021-07,2021-12
NCT05224622,COMPLETED,COVID-19,DIAGNOSTIC_TEST: VOX,Scentech Medical Technologies Ltd,,ALL,"ADULT, OLDER_ADULT",NA,192,INDUSTRY,INTERVENTIONAL,1/18/2022,1/18/2023
NCT04690387,COMPLETED,COVID-19,BIOLOGICAL: AV-COVID-19|OTHER: GM-CSF,"Aivita Biomedical, Inc.","PT AIVITA Biomedika Indonesia|Indonesia Ministry of Health|National Institute of Health Research and Development, Ministry of Health Republic of Indonesia",ALL,"ADULT, OLDER_ADULT",PHASE1,27,INDUSTRY,INTERVENTIONAL,12/7/2020,1/15/2021
NCT05290987,TERMINATED,SARS-CoV-2 Infection,DEVICE: nasal spray,P & B Group,MediAxe CRO,ALL,"ADULT, OLDER_ADULT",NA,13,INDUSTRY,INTERVENTIONAL,1/14/2022,11/8/2022
NCT04276987,COMPLETED,Coronavirus,BIOLOGICAL: MSCs-derived exosomes,Ruijin Hospital,"Shanghai Public Health Clinical Center|Wuhan Jinyintan Hospital, Wuhan, China|Cellular Biomedicine Group Ltd.",ALL,"ADULT, OLDER_ADULT",PHASE1,24,OTHER,INTERVENTIONAL,2/15/2020,7/31/2020
NCT04625985,COMPLETED,Severe Acute Respiratory Syndrome Coronavirus 2,DRUG: Metformin Glycinate|DRUG: Placebo oral tablet,Laboratorios Silanes S.A. de C.V.,,ALL,"ADULT, OLDER_ADULT",PHASE2,20,INDUSTRY,INTERVENTIONAL,7/14/2020,3/18/2021
NCT04435522,COMPLETED,COVID,DRUG: Maraviroc,Rhode Island Hospital,,ALL,"ADULT, OLDER_ADULT",PHASE1,9,OTHER,INTERVENTIONAL,10/1/2020,12/31/2020
NCT04551547,COMPLETED,COVID-19,"BIOLOGICAL: Two doses of low dosage inactivated SARS-CoV-2 vaccine at the schedule of day 0,28|BIOLOGICAL: Two doses of medium dosage inactivated SARS-CoV-2 vaccine at the schedule of day 0,28|OTHER: Two doses of placebo at the schedule of day 0,28","Sinovac Research and Development Co., Ltd.",,ALL,CHILD,PHASE1|PHASE2,552,INDUSTRY,INTERVENTIONAL,10/31/2020,2/8/2023
NCT05225285,UNKNOWN,COVID-19,BIOLOGICAL: Inactivated Coronavac/Butantan vaccine|BIOLOGICAL: BNT162b2 (Pfizer),Federal University of Espirito Santo,Centro de Pesquisas René Rachou|Butantan Institute|Secretaria de Estado da Saúde do Espírito Santo - SESA,ALL,"CHILD, ADULT",PHASE3,1120,OTHER,INTERVENTIONAL,1/21/2022,3/21/2023
NCT04540185,UNKNOWN,Covid19|SARS (Severe Acute Respiratory Syndrome)|SARS-CoV Infection|SARS-CoV-2,BIOLOGICAL: Biological: oral polio vaccine|BIOLOGICAL: Comparable Placebo|DRUG: NA-831|DRUG: Comparable Placebo of drug|COMBINATION_PRODUCT: Combination of oral polio vaccine and NA-831|COMBINATION_PRODUCT: Comparable Placebo of Oral Polio Vaccine and Placebo of drug,"NeuroActiva, Inc.","Biomed Industries, Inc.",ALL,"ADULT, OLDER_ADULT",PHASE3,3600,INDUSTRY,INTERVENTIONAL,11/1/2020,12/31/2022
NCT04728347,TERMINATED,SARS-CoV-2,BIOLOGICAL: ARCT-021,"Arcturus Therapeutics, Inc.",,ALL,"ADULT, OLDER_ADULT",PHASE2,65,INDUSTRY,INTERVENTIONAL,1/4/2021,12/28/2021
NCT04573322,COMPLETED,SARS-CoV-2 (Covid19),DRUG: Trans Sodium Crocetinate|DRUG: Normal saline,Diffusion Pharmaceuticals Inc,,ALL,"ADULT, OLDER_ADULT",PHASE1|PHASE2,25,INDUSTRY,INTERVENTIONAL,9/10/2020,4/29/2021
NCT05939622,COMPLETED,Asthenia|COVID-19|Functional MRI|Cognitive Impairment,OTHER: Structural and functional MRI|DRUG: Ethyl methyl hydroxypyridine succinate + Meldonium|DRUG: Placebo,"Promomed, LLC",,ALL,ADULT,PHASE4,30,OTHER,INTERVENTIONAL,5/18/2022,12/20/2022
NCT04982887,COMPLETED,Parkinson Disease,OTHER: Exercise,Hacettepe University,BElibol|NKöse|GYÇakmaklı,ALL,"ADULT, OLDER_ADULT",NA,12,OTHER,INTERVENTIONAL,5/8/2021,4/20/2022
NCT04346147,UNKNOWN,COVID-19 Pneumonia,DRUG: Imatinib tablets|DRUG: Baricitinib Oral Tablet|OTHER: Supportive tratment,Hospital Universitario de Fuenlabrada,Centro Nacional de Investigaciones Oncologicas CARLOS III,ALL,"ADULT, OLDER_ADULT",PHASE2,168,OTHER,INTERVENTIONAL,5/7/2020,2021-09
NCT05716347,RECRUITING,COVID-19,BIOLOGICAL: the recombinant SARS-CoV-2 S-Trimer vaccine/inactivated SARS-CoV-2 vaccine,"Binhui Biopharmaceutical Co., Ltd.",,ALL,ADULT,EARLY_PHASE1,63,INDUSTRY,INTERVENTIONAL,7/13/2022,12/9/2023
NCT05676047,RECRUITING,Long COVID,BEHAVIORAL: Cognitive Rehabilitation|OTHER: Education,McMaster University,Canadian Institutes of Health Research (CIHR),ALL,"ADULT, OLDER_ADULT",NA,100,OTHER,INTERVENTIONAL,5/1/2023,12/1/2024
NCT05195047,COMPLETED,SARS-CoV-2,DIETARY_SUPPLEMENT: 1 week placebo(Week 1)|DIETARY_SUPPLEMENT: 1 week of probiotics(Week 1)|DIETARY_SUPPLEMENT: 1 week placebo(Week 2)|DIETARY_SUPPLEMENT: 1 week of probiotics(Week 2)|DIETARY_SUPPLEMENT: 1 week placebo(Week 3)|DIETARY_SUPPLEMENT: 1 week of probiotics(Week 3),Peking University,"Centers for Disease Control and Prevention, China|Beijing Pinggu District Hospital|Peking University Health Science Center Hospital",ALL,ADULT,NA,44,OTHER,INTERVENTIONAL,2/27/2022,8/21/2022
NCT04468087,UNKNOWN,COVID-19,DRUG: Atazanavir|DRUG: Daclatasvir 60 mg|DRUG: Sofusbuvir + Daclastavir 60 mg|DRUG: Placebo Atazanavir|DRUG: Placebo Daclatasvir 60 mg|DRUG: Placebo Sofusbuvir + Daclatasvir 60 mg,Hospital do Coracao,,ALL,"ADULT, OLDER_ADULT",PHASE2|PHASE3,256,OTHER,INTERVENTIONAL,2/15/2021,12/31/2022
NCT04374487,UNKNOWN,COVID 19,DRUG: Convalescent Plasma|OTHER: Standard Care Therapy,Max Healthcare Insititute Limited,,ALL,"ADULT, OLDER_ADULT",PHASE2,100,OTHER,INTERVENTIONAL,5/9/2020,8/9/2021
NCT05371522,ENROLLING_BY_INVITATION,COVID-19,RADIATION: [18F]DPA-714 positron emission tomography (PET) scan,"Amsterdam UMC, location VUmc",ZonMw: The Netherlands Organisation for Health Research and Development,ALL,ADULT,PHASE2|PHASE3,30,OTHER,INTERVENTIONAL,2/3/2022,2023-09
NCT05112887,COMPLETED,COVID-19 Lower Respiratory Infection|SARS-CoV2 Infection,OTHER: Osteopathic Manipulative Therapy,Ohio University,American Osteopathic Foundation,ALL,"ADULT, OLDER_ADULT",NA,20,OTHER,INTERVENTIONAL,3/31/2021,9/13/2021
NCT05775887,COMPLETED,COVID-19,BIOLOGICAL: UQSC2 Vaccine|BIOLOGICAL: NVX-CoV2373 vaccine,The University of Queensland,Coalition for Epidemic Preparedness Innovations,ALL,ADULT,PHASE1,70,OTHER,INTERVENTIONAL,5/8/2023,6/16/2023
NCT04355247,UNKNOWN,Covid-19,DRUG: MethylPREDNISolone 80 Mg/mL Injectable Suspension,Auxilio Mutuo Cancer Center,,ALL,"ADULT, OLDER_ADULT",PHASE2,20,OTHER,INTERVENTIONAL,4/14/2020,4/30/2021
NCT05618587,COMPLETED,Long COVID,DRUG: Lithium|DRUG: Placebo,State University of New York at Buffalo,National Center for Advancing Translational Sciences (NCATS),ALL,"ADULT, OLDER_ADULT",PHASE2,50,OTHER,INTERVENTIONAL,11/28/2022,7/21/2023
NCT04346446,COMPLETED,COVID,DRUG: Convalescent Plasma Transfusion|OTHER: Supportive Care|DRUG: Random Donor Plasma,"Institute of Liver and Biliary Sciences, India",,ALL,"ADULT, OLDER_ADULT",PHASE2,29,OTHER,INTERVENTIONAL,4/20/2020,5/30/2020
NCT05633446,NOT_YET_RECRUITING,Coronavirus|SARS-CoV-2 Infection|COVID-19,BIOLOGICAL: PepGNP-COVID19 (One vaccination)|OTHER: Water for injection (One vaccination)|BIOLOGICAL: PepGNP-COVID19 (Two vaccinations)|OTHER: Water for injection (Two vaccinations),Emergex Vaccines Holding Ltd.,,ALL,"ADULT, OLDER_ADULT",PHASE1|PHASE2,110,INDUSTRY,INTERVENTIONAL,5/23/2023,10/23/2024
NCT04399746,COMPLETED,COVID,DRUG: Ivermectin|DRUG: Azithromycin|DRUG: Cholecalciferol,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,,ALL,"ADULT, OLDER_ADULT",NA,30,OTHER_GOV,INTERVENTIONAL,3/15/2020,6/10/2020
NCT04575064,UNKNOWN,SARS-CoV-2 Infection|COVID-19|Moderate and Severe COVID-19,OTHER: Standard of Care (SoC)|DRUG: Remdesivir,Professor Dr. Bernd Mühlbauer,"Dept. of Statistics and Medical Biometry, University of Bremen|INSERM (Institut national de la santé et de la recherche médicale), Paris, France|World Health Organization (WHO), R&D Blueprint, Geneva, Switzerland",ALL,"ADULT, OLDER_ADULT",PHASE2|PHASE3,400,OTHER,INTERVENTIONAL,6/29/2020,2022-11
NCT05067946,WITHDRAWN,SARS-CoV2 Infection,BIOLOGICAL: GX-19N|OTHER: Placebo,"Genexine, Inc.",PT Kalbe Farma Tbk,ALL,"ADULT, OLDER_ADULT",PHASE2|PHASE3,0,INDUSTRY,INTERVENTIONAL,2021-10,2023-10
NCT05171946,NOT_YET_RECRUITING,Safety|Vaccine Reaction|Vaccine Adverse Reaction|Immunization; Infection,DRUG: S.opt.FL COVID-19 pDNA vaccine|DRUG: S.opt.FL COVID-19 pDNA vaccine|DRUG: S.opt.FL COVID-19 pDNA vaccine,Iman Almansour,ICON plc,ALL,ADULT,PHASE1,30,OTHER,INTERVENTIONAL,11/20/2022,7/1/2023
NCT05248373,NOT_YET_RECRUITING,COVID-19|SARS-CoV-2 Acute Respiratory Disease,BIOLOGICAL: Gam-COVID-Vac|OTHER: Placebo,"Gamaleya Research Institute of Epidemiology and Microbiology, Health Ministry of the Russian Federation",,ALL,"ADULT, OLDER_ADULT",PHASE1|PHASE2,400,OTHER,INTERVENTIONAL,3/8/2022,12/30/2023
NCT04363346,COMPLETED,COVID-19,DRUG: FT516,"Masonic Cancer Center, University of Minnesota",,ALL,"ADULT, OLDER_ADULT",PHASE1,5,OTHER,INTERVENTIONAL,5/14/2020,2/18/2021
NCT04992273,TERMINATED,COVID-19,DRUG: casirivimab+imdevimab,Regeneron Pharmaceuticals,,ALL,CHILD,PHASE2,7,INDUSTRY,INTERVENTIONAL,9/13/2021,6/1/2022
NCT04595773,RECRUITING,COVID-19,OTHER: Aerobic Exercise Training|OTHER: Education,National Institutes of Health Clinical Center (CC),,ALL,"ADULT, OLDER_ADULT",PHASE1|PHASE2,90,NIH,INTERVENTIONAL,1/22/2021,12/31/2026
NCT05197673,COMPLETED,Intention to Get SARS-CoV-2 Vaccination|Intention to Get SARS-CoV-2 Antibody Test,BEHAVIORAL: Theory of planned behaviours (TPB) based intervention,Chinese University of Hong Kong,,ALL,"ADULT, OLDER_ADULT",NA,310,OTHER,INTERVENTIONAL,3/15/2022,5/30/2023
NCT05813873,RECRUITING,Long COVID,OTHER: Triflow|OTHER: Control,European University Cyprus,Eden Resort Wellness Rehabilitation Center,ALL,"ADULT, OLDER_ADULT",NA,70,OTHER,INTERVENTIONAL,12/21/2022,7/31/2024
NCT04686773,COMPLETED,COVID-19,BIOLOGICAL: AZD1222|BIOLOGICAL: rAd26-S,R-Pharm,AstraZeneca|Russian Direct Investment Fund|The Gamaleya National Center of Epidemiology & Microbiology,ALL,"ADULT, OLDER_ADULT",PHASE2,100,INDUSTRY,INTERVENTIONAL,3/5/2021,3/18/2022
NCT05358873,COMPLETED,SARS CoV 2 Infection|SARS-CoV-2 Acute Respiratory Disease,DEVICE: Human IgG1 anti-SARS-CoV-2 antibody cocktail|DEVICE: Placebo,Chulalongkorn University,"Ramathibodi Hospital|Ever Medical Technology Co., Ltd.|The Government Pharmaceutical Organization|Ministry of Health, Thailand|HIBIOCY CO., Ltd.",ALL,ADULT,NA,50,OTHER,INTERVENTIONAL,4/20/2022,7/1/2022
NCT04392973,COMPLETED,COVID19,COMBINATION_PRODUCT: Favipiravir and Hydroxychloroquine,King Abdullah International Medical Research Center,,ALL,"ADULT, OLDER_ADULT",NA,268,OTHER,INTERVENTIONAL,5/21/2020,4/26/2021
NCT04557046,ACTIVE_NOT_RECRUITING,Covid19,DIAGNOSTIC_TEST: Nasal Swab|DIAGNOSTIC_TEST: Nasopharyngeal swab|DIAGNOSTIC_TEST: Throat swab|DIAGNOSTIC_TEST: Fingerstick|DIAGNOSTIC_TEST: Saliva specimen,LumiraDx UK Limited,,ALL,"CHILD, ADULT, OLDER_ADULT",NA,1134,INDUSTRY,INTERVENTIONAL,6/26/2020,3/31/2024
NCT06097273,ACTIVE_NOT_RECRUITING,SARS-CoV-2|Influenza,BIOLOGICAL: mRNA-1083|BIOLOGICAL: Placebo|BIOLOGICAL: Influenza Vaccine|BIOLOGICAL: COVID-19 Vaccine,"ModernaTX, Inc.",,ALL,"ADULT, OLDER_ADULT",PHASE3,8075,INDUSTRY,INTERVENTIONAL,10/19/2023,5/21/2024
NCT04415073,TERMINATED,Coronavirus|COVID|ARDS|Cytokine Storm|Cytokine Release Syndrome,DRUG: SNDX-6352|DRUG: Placebo,Syndax Pharmaceuticals,,ALL,"ADULT, OLDER_ADULT",PHASE2,1,INDUSTRY,INTERVENTIONAL,5/30/2020,7/13/2020
NCT04734873,TERMINATED,Covid-19,DRUG: CPI-006 2 mg/kg + SOC|DRUG: CPI-006 1 mg/kg + SOC|DRUG: Placebo + SOC,"Corvus Pharmaceuticals, Inc.",,ALL,"ADULT, OLDER_ADULT",PHASE3,46,INDUSTRY,INTERVENTIONAL,2/25/2021,8/18/2021
NCT04375046,UNKNOWN,COVID-19,DRUG: Recombinant Bacterial ACE2 receptors -like enzyme of B38-CAP (rbACE2),Kafrelsheikh University,Foshan University Laboratory of Emerging Infectious Disease Institute of Translational Medicine The First Hospital of Jilin University China,ALL,"ADULT, OLDER_ADULT",PHASE1,24,OTHER,INTERVENTIONAL,2021-07,2021-10
NCT04839146,COMPLETED,Covid19|Severe Acute Respiratory Syndrome|SARS-CoV-2 Infection,BIOLOGICAL: ABNCoV2 Vaccine,Radboud University Medical Center,European Union,ALL,ADULT,PHASE1,45,OTHER,INTERVENTIONAL,3/11/2021,2/25/2022
NCT04758273,UNKNOWN,COVID-19,BIOLOGICAL: medium dosage inactivated SARS-CoV-2 vaccine|BIOLOGICAL: high dosage inactivated SARS-CoV-2 vaccine|BIOLOGICAL: Placebo,"Beijing Minhai Biotechnology Co., Ltd","Shenzhen Kangtai Biological Products Co., LTD|Jiangsu Province Centers for Disease Control and Prevention",ALL,"ADULT, OLDER_ADULT",PHASE1,180,INDUSTRY,INTERVENTIONAL,10/7/2020,2/28/2022
NCT05552573,ACTIVE_NOT_RECRUITING,COVID-19,BIOLOGICAL: low-dose LYB001|BIOLOGICAL: Recombinant COVID-19 Vaccine (CHO Cell)|BIOLOGICAL: high-dose LYB001,"Guangzhou Patronus Biotech Co., Ltd.","Yantai Patronus Biotech Co., Ltd.",ALL,"ADULT, OLDER_ADULT",PHASE1,100,INDUSTRY,INTERVENTIONAL,7/19/2022,12/1/2023
NCT04684446,COMPLETED,COVID-19,BIOLOGICAL: AZD1222|BIOLOGICAL: rAd26-S,R-Pharm,AstraZeneca|Russian Direct Investment Fund|The Gamaleya National Center of Epidemiology & Microbiology,ALL,"ADULT, OLDER_ADULT",PHASE1|PHASE2,100,INDUSTRY,INTERVENTIONAL,9/15/2021,3/29/2022
NCT05851846,NOT_YET_RECRUITING,Long COVID,BEHAVIORAL: Amygdala insula retraining,Miami VA Healthcare System,,ALL,"CHILD, ADULT, OLDER_ADULT",NA,130,FED,INTERVENTIONAL,5/15/2023,6/15/2024
NCT04991246,COMPLETED,Covid19,OTHER: Antigenic tests (on saliva samples)|OTHER: Individual electronic sensor port|OTHER: Atmospheric measurements of CO2,Assistance Publique - Hôpitaux de Paris,,ALL,"ADULT, OLDER_ADULT",NA,210,OTHER,INTERVENTIONAL,10/14/2021,1/14/2022
NCT04273646,UNKNOWN,2019 Novel Coronavirus Pneumonia|COVID-19,BIOLOGICAL: UC-MSCs|DRUG: Placebo,"Wuhan Union Hospital, China","Wuhan Hamilton Bio-technology Co., Ltd, China.",ALL,"ADULT, OLDER_ADULT",NA,48,OTHER,INTERVENTIONAL,4/20/2020,2/15/2022
NCT04452773,UNKNOWN,COVID19,DIETARY_SUPPLEMENT: Manremyc|DIETARY_SUPPLEMENT: Placebo,Reig Jofre Group,,ALL,"ADULT, OLDER_ADULT",NA,315,INDUSTRY,INTERVENTIONAL,7/14/2020,2021-12
NCT04361942,COMPLETED,COVID-19 Pneumonia,BIOLOGICAL: Mesenchymal Stem Cells (MSCs)|OTHER: Placebo,Red de Terapia Celular,Citospin|University of Valladolid|Castilla-León Health Service|Hospital del Río Hortega|Instituto de Salud Carlos III,ALL,"ADULT, OLDER_ADULT",PHASE2,24,INDUSTRY,INTERVENTIONAL,5/1/2020,10/28/2021
NCT04626089,WITHDRAWN,Severe Acute Respiratory Syndrome Coronavirus 2|Metabolic Syndrome|Type 2 Diabetes,DRUG: metformin glycinate|DRUG: Placebo oral tablet,Laboratorios Silanes S.A. de C.V.,,ALL,"ADULT, OLDER_ADULT",PHASE2,0,INDUSTRY,INTERVENTIONAL,2021-02,2021-02
NCT04345289,TERMINATED,COVID|Corona Virus Infection|Viral Pneumonia,BIOLOGICAL: Convalescent anti-SARS-CoV-2 plasma|OTHER: Infusion placebo,Thomas Benfield,,ALL,"ADULT, OLDER_ADULT",PHASE3,147,OTHER,INTERVENTIONAL,5/1/2020,3/16/2021
NCT04652765,TERMINATED,Covid19|SARS-CoV Infection|Coronavirus Infection,DRUG: Camostat Mesilate|DRUG: Bicalutamide 150 mg,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,,ALL,"ADULT, OLDER_ADULT",PHASE1,6,OTHER,INTERVENTIONAL,2/3/2021,9/15/2021
NCT04381988,TERMINATED,COVID-19|Cancer,DRUG: Hydroxychloroquine|OTHER: Placebo|RADIATION: Radiation therapy,Memorial Sloan Kettering Cancer Center,,ALL,"ADULT, OLDER_ADULT",PHASE2,4,OTHER,INTERVENTIONAL,5/7/2020,4/21/2021
NCT05614388,NOT_YET_RECRUITING,COVID-19,DIAGNOSTIC_TEST: COVID-19 Self testing and related messaging,PATH,UNITAID|Zoram Medical College (ZMC)|Pacchunga University College|Association for Leprosy Education Rehabilitation & Treatment India (ALERT India)|Government of Mizoram,ALL,"ADULT, OLDER_ADULT",NA,646,OTHER,INTERVENTIONAL,2022-12,2023-05
NCT04905888,WITHDRAWN,Covid19,COMBINATION_PRODUCT: Hyperbaric oxygen therapy,Peter Lindholm,,ALL,"ADULT, OLDER_ADULT",PHASE2,0,OTHER,INTERVENTIONAL,11/8/2021,12/31/2023
NCT05517642,COMPLETED,COVID-19,BIOLOGICAL: Recombinant COVID-19 vaccine (adenovirus type 5 vector) for Inhalation (Ad5-nCoV-IH)|BIOLOGICAL: mRNA vaccine BNT162b2 (Pfizer),CanSino Biologics Inc.,,ALL,"ADULT, OLDER_ADULT",PHASE3,540,INDUSTRY,INTERVENTIONAL,9/20/2022,5/2/2023
NCT05407142,RECRUITING,Coronavirus Infections|Vaccine,"BIOLOGICAL: CoviVac vaccine (inactivated whole-virion concentrated purified) manufactured by FSBSI ""Chumakov FSC R&D IBP RAS""|OTHER: The data from volunteers from the control group",Chumakov Federal Scientific Center for Research and Development of Immune-and-Biological Products,,ALL,ADULT,PHASE3,29000,OTHER_GOV,INTERVENTIONAL,7/7/2021,12/29/2023
NCT05584189,COMPLETED,Sars-CoV-2 Infection|COVID-19,DEVICE: Rapid SARS-CoV-2 Antigen Test,"MP Biomedicals, LLC",New Day Diagnostics,ALL,"CHILD, ADULT, OLDER_ADULT",NA,99,INDUSTRY,INTERVENTIONAL,10/7/2021,10/27/2021
NCT05298488,RECRUITING,Respiratory Tract Infections|COVID-19,BEHAVIORAL: Home office|BEHAVIORAL: Office,Norwegian Institute of Public Health,"The National Institute of Occupational Health, Norway",ALL,"ADULT, OLDER_ADULT",NA,2000,OTHER_GOV,INTERVENTIONAL,3/14/2022,9/30/2023
NCT05697042,ENROLLING_BY_INVITATION,Long COVID,BEHAVIORAL: MY-Skills for Long COVID,"University of Colorado, Denver",,ALL,"ADULT, OLDER_ADULT",NA,16,OTHER,INTERVENTIONAL,2/1/2023,12/30/2023
NCT04707742,COMPLETED,Covid19,DRUG: Betadine© bucal 100 mg/ml|DRUG: Oximen® 3%|DRUG: Clorhexidine Dental PHB©|DRUG: Vitis Xtra Forte©|DRUG: Distilled Water,Fundación para el Fomento de la Investigación Sanitaria y Biomédica de la Comunitat Valenciana,Hospital Universitario Fundación Jiménez Díaz|Hospital Universitario General de Villalba|Hospital Universitario Infanta Elena|Hospital Universitario Virgen de la Arrixaca|Hospital Clínico Universitario de Valencia|Dentaid SL,ALL,"ADULT, OLDER_ADULT",NA,160,OTHER,INTERVENTIONAL,6/15/2020,9/30/2021
NCT05258565,COMPLETED,Acute Ischemic Stroke,DRUG: IV tPA (Activase),Assiut University,Aswan University Hospital,ALL,"ADULT, OLDER_ADULT",PHASE1,50,OTHER,INTERVENTIONAL,3/1/2022,9/15/2022
NCT05293665,ACTIVE_NOT_RECRUITING,COVID-19 Vaccines,BIOLOGICAL: UB-612|BIOLOGICAL: BNT162b2 vaccine|BIOLOGICAL: ChAdOx1-S vaccine|BIOLOGICAL: Sinopharm BIBP,"Vaxxinity, Inc.",Syneos Health|Coalition for Epidemic Preparedness Innovations,ALL,"CHILD, ADULT, OLDER_ADULT",PHASE3,944,INDUSTRY,INTERVENTIONAL,3/16/2022,2023-09
NCT04773665,COMPLETED,Covid19,BIOLOGICAL: VBI-2902a|BIOLOGICAL: Placebo|BIOLOGICAL: VBI-2905a,VBI Vaccines Inc.,,ALL,ADULT,PHASE1,114,INDUSTRY,INTERVENTIONAL,3/15/2021,11/14/2022
NCT04354389,WITHDRAWN,COVID-19,DRUG: DAS181|DRUG: Placebo|DRUG: DAS181,"Ansun Biopharma, Inc.",,ALL,"ADULT, OLDER_ADULT",PHASE2|PHASE3,0,INDUSTRY,INTERVENTIONAL,7/25/2020,11/30/2020
NCT04423289,COMPLETED,Face-to-face Reconsultation to Emergency Room,OTHER: Farmalarm,Hospital Universitari Vall d'Hebron Research Institute,,ALL,"ADULT, OLDER_ADULT",NA,150,OTHER,INTERVENTIONAL,3/31/2020,5/18/2020
NCT05256589,COMPLETED,Sars-CoV-2 Infection,DIAGNOSTIC_TEST: Sona Saliva C-19 Rapid Self-test,Sona Nanotech Inc,Nova Scotia Health Authority,ALL,"ADULT, OLDER_ADULT",NA,500,INDUSTRY,INTERVENTIONAL,4/19/2022,5/19/2022
NCT05354089,ACTIVE_NOT_RECRUITING,SARS-CoV-2,BIOLOGICAL: 20 μg dose of SYS6006|BIOLOGICAL: 30 μg dose of SYS6006|DRUG: Placebo,"CSPC ZhongQi Pharmaceutical Technology Co., Ltd.",,ALL,ADULT,PHASE1,40,INDUSTRY,INTERVENTIONAL,4/27/2022,10/1/2023
NCT04915989,UNKNOWN,SARS-CoV-2,DRUG: GX-19N,"Genexine, Inc.",,ALL,"ADULT, OLDER_ADULT",PHASE1,30,INDUSTRY,INTERVENTIONAL,2/16/2021,3/31/2022
NCT04324489,COMPLETED,COVID-19,DRUG: DAS181,Renmin Hospital of Wuhan University,"Ansun Biopharma, Inc.",ALL,"ADULT, OLDER_ADULT",NA,4,OTHER,INTERVENTIONAL,3/6/2020,4/30/2020
NCT05593042,COMPLETED,COVID-19|Vaccines,BIOLOGICAL: CoronaVac®|BIOLOGICAL: Omicron Vaccine|BIOLOGICAL: Trivalent Vaccine,Pontificia Universidad Catolica de Chile,"Sinovac Life Sciences Co., Ltd.",ALL,"ADULT, OLDER_ADULT",PHASE2,551,OTHER,INTERVENTIONAL,11/28/2022,10/26/2023
NCT04341142,RECRUITING,CoV2 Positive Caregivers,DIAGNOSTIC_TEST: Serological tests will be applied on patients blood sampling,Hospices Civils de Lyon,,ALL,"ADULT, OLDER_ADULT",NA,550,OTHER,INTERVENTIONAL,4/9/2020,4/9/2024
NCT04446065,UNKNOWN,COVID-19|SARS-CoV2,DRUG: Previfenon®|DRUG: Placebo,MELISA Institute Genomics & Proteomics Research SpA,Universidad Austral,ALL,"ADULT, OLDER_ADULT",PHASE2|PHASE3,524,INDUSTRY,INTERVENTIONAL,9/30/2020,10/30/2021
NCT04344665,COMPLETED,Surgery|Perioperative Complication|COVID,OTHER: Virtual Care and Remote Automated Monitoring,Population Health Research Institute,Hamilton Health Sciences Corporation|McMaster University,ALL,"ADULT, OLDER_ADULT",NA,905,OTHER,INTERVENTIONAL,4/23/2020,6/2/2021
