NCT Number,Status,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Phases,Enrollment,Funder Type,Study Type,Start Date,Completion Date
NCT06185972,NOT_YET_RECRUITING,Breast Cancer,DRUG: Definity|DEVICE: Sonalleve Focused Ultrasound Device,Sunnybrook Health Sciences Centre,Terry Fox Research Institute,ALL,"ADULT, OLDER_ADULT",PHASE2,200,OTHER,INTERVENTIONAL,2/1/2024,2/1/2029
NCT04216472,ACTIVE_NOT_RECRUITING,Anatomic Stage I Breast Cancer AJCC v8|Anatomic Stage IA Breast Cancer AJCC v8|Anatomic Stage IB Breast Cancer AJCC v8|Anatomic Stage II Breast Cancer AJCC v8|Anatomic Stage IIA Breast Cancer AJCC v8|Anatomic Stage IIB Breast Cancer AJCC v8|Anatomic Stage III Breast Cancer AJCC v8|Anatomic Stage IIIA Breast Cancer AJCC v8|Anatomic Stage IIIB Breast Cancer AJCC v8|Anatomic Stage IIIC Breast Cancer AJCC v8|Prognostic Stage I Breast Cancer AJCC v8|Prognostic Stage IA Breast Cancer AJCC v8|Prognostic Stage IB Breast Cancer AJCC v8|Prognostic Stage II Breast Cancer AJCC v8|Prognostic Stage IIA Breast Cancer AJCC v8|Prognostic Stage IIB Breast Cancer AJCC v8|Prognostic Stage III Breast Cancer AJCC v8|Prognostic Stage IIIA Breast Cancer AJCC v8|Prognostic Stage IIIB Breast Cancer AJCC v8|Prognostic Stage IIIC Breast Cancer AJCC v8|Refractory Breast Carcinoma|Triple-Negative Breast Carcinoma,DRUG: Alpelisib|DRUG: Nab-paclitaxel,M.D. Anderson Cancer Center,National Cancer Institute (NCI),ALL,"ADULT, OLDER_ADULT",PHASE2,8,OTHER,INTERVENTIONAL,2/5/2020,12/31/2025
NCT04118062,ACTIVE_NOT_RECRUITING,Metastatic Uveal Melanoma|Triple Negative Breast Cancer|Luminal B Breast Cancer|Pediatric Cancer,BEHAVIORAL: Questionnaires|BEHAVIORAL: Semi-structured individual interviews|OTHER: Focus Group|OTHER: DELPHI Consensus Method,Institut Curie,,ALL,"ADULT, OLDER_ADULT",NA,190,OTHER,INTERVENTIONAL,2/2/2021,5/26/2024
NCT04024462,ACTIVE_NOT_RECRUITING,HER2-positive Early Breast Cancer,DRUG: Pertuzumab IV|DRUG: Trastuzumab IV|DRUG: Pertuzumab and Trastuzumab FDC SC|DRUG: Doxorubicin|DRUG: Cyclophosphamide|DRUG: Docetaxel|PROCEDURE: Surgery|RADIATION: Post-Operative Radiotherapy|DRUG: Hormone Therapy,Hoffmann-La Roche,,ALL,"ADULT, OLDER_ADULT",PHASE3,200,INDUSTRY,INTERVENTIONAL,2/5/2020,11/11/2025
NCT05592938,RECRUITING,Breast Cancer|Breast Cancer Recurrent,RADIATION: rPBI,"University Health Network, Toronto","Sunnybrook Health Sciences Centre|Royal Victoria Regional Health Centre|AC Camargo Cancer Center|King Hussein Cancer Center|Tata Memorial Hospital|NYU Langone Health|Centre hospitalier de l'UniversitÃ© de MontrÃ©al (CHUM)|Peter MacCallum Cancer Centre, Australia",ALL,"ADULT, OLDER_ADULT",NA,15,OTHER,INTERVENTIONAL,6/27/2023,6/27/2027
NCT06148038,NOT_YET_RECRUITING,Breast Cancer,DRUG: CBD Oral|OTHER: Control,Medical University of South Carolina,,ALL,"ADULT, OLDER_ADULT",PHASE1,60,OTHER,INTERVENTIONAL,1/31/2024,9/30/2026
NCT06185738,NOT_YET_RECRUITING,Breast Cancer|Head and Neck Cancer|Sarcoma,OTHER: WCM app,University of Illinois at Chicago,Northwestern University|Northeastern Illinois University,ALL,"ADULT, OLDER_ADULT",NA,60,OTHER,INTERVENTIONAL,2024-01,2026-01
NCT05649072,RECRUITING,Ovarian Cancer|Breast Cancer|Colorectal Cancer,BEHAVIORAL: Genetic Testing and Counseling|BEHAVIORAL: Screening Form,M.D. Anderson Cancer Center,Community Outreach and Engagement Fund for Underserved Texans,FEMALE,"ADULT, OLDER_ADULT",NA,1000,OTHER,INTERVENTIONAL,11/18/2022,2/2/2027
NCT06052488,RECRUITING,Breast Cancer,BEHAVIORAL: Strength After Breast Cancer,MGH Institute of Health Professions,,FEMALE,"ADULT, OLDER_ADULT",NA,40,OTHER,INTERVENTIONAL,1/2/2024,2025-03
NCT05490472,RECRUITING,"Solid Tumors|ER+ Breast Cancer|Triple Negative Breast Cancer, TNBC|ARID1A Gene Mutation|Small Cell Lung Cancer, SCLC",DRUG: JAB-2485 (Aurora A inhibitor)|DRUG: JAB-2485 (Aurora A inhibitor),"Jacobio Pharmaceuticals Co., Ltd.",,ALL,"ADULT, OLDER_ADULT",PHASE1|PHASE2,102,INDUSTRY,INTERVENTIONAL,12/20/2022,2026-08
NCT05816538,NOT_YET_RECRUITING,Paravertebral Block|Pectoralis and Serratus Plane Nerve Blocks|Breast Cancer|Immunologic Suppression|Levobupivacaine,PROCEDURE: Paravertebral nerve block (PVB)|PROCEDURE: Pectoralis and Serratus Plane Nerve Blocks (PECS 2)|DEVICE: Regional anesthetic technique with ultrasound guidance|DEVICE: Regional anesthetic technique with peripheral nerve stimulation.|DRUG: Levobupivacaine 0.5%|PROCEDURE: General anesthesia,University of Rijeka,,FEMALE,"ADULT, OLDER_ADULT",NA,100,OTHER,INTERVENTIONAL,2023-04,2025-12
NCT05568472,RECRUITING,Anatomic Stage I Breast Cancer AJCC v8|Anatomic Stage II Breast Cancer AJCC v8|Anatomic Stage III Breast Cancer AJCC v8|Hormone Receptor-Positive Breast Carcinoma,OTHER: Best Practice|PROCEDURE: Biospecimen Collection|PROCEDURE: Endocrine Drug Therapy|BEHAVIORAL: Health Education|OTHER: Questionnaire Administration|OTHER: Symptom Specific Assessment Tool,SWOG Cancer Research Network,National Cancer Institute (NCI),FEMALE,"ADULT, OLDER_ADULT",NA,540,NETWORK,INTERVENTIONAL,3/29/2023,5/1/2028
NCT05021172,COMPLETED,Breast Carcinoma|Colorectal Carcinoma,OTHER: Best Practice|OTHER: Informational Intervention|OTHER: Questionnaire Administration|OTHER: Survey Administration,"University of California, San Francisco",Mount Zion Health Fund,ALL,OLDER_ADULT,NA,75,OTHER,INTERVENTIONAL,8/24/2021,6/30/2022
NCT04539938,ACTIVE_NOT_RECRUITING,HER2 Positive Breast Cancer,DRUG: tucatinib|DRUG: trastuzumab deruxtecan,Seagen Inc.,,ALL,"ADULT, OLDER_ADULT",PHASE2,70,INDUSTRY,INTERVENTIONAL,12/1/2020,10/31/2025
NCT05381038,NOT_YET_RECRUITING,Solid Tumor|Gastrointestinal Cancer|Breast Cancer,DEVICE: QPOP|DEVICE: CURATE.AI|DRUG: Azacitidine + docetaxel|DRUG: Azacitidine + paclitaxel|DRUG: Azacitidine + irinotecan,"National University Hospital, Singapore",The N.1 Institute for Health (N.1)|Cancer Science Institute of Singapore,ALL,"ADULT, OLDER_ADULT",PHASE1|PHASE2,10,OTHER,INTERVENTIONAL,2022-06,4/4/2027
NCT04770272,ACTIVE_NOT_RECRUITING,Triple-negative Breast Cancer,DRUG: Atezolizumab 840 MG in 14 ML Injection|DRUG: Atezolizumab 1200 MG in 20 ML Injection|DRUG: Carboplatin|DRUG: Paclitaxel|DRUG: Epirubicin|DRUG: Cyclophosphamide|PROCEDURE: Biopsy Arm A|PROCEDURE: Biopsy Arm B|PROCEDURE: Surgery,Palleos Healthcare GmbH,"Roche Pharma AG|Phaon Scientific GmbH|University Hospital, Essen|University Hospital Erlangen",ALL,"ADULT, OLDER_ADULT",PHASE2,416,INDUSTRY,INTERVENTIONAL,3/1/2021,8/31/2024
NCT06010862,RECRUITING,Gastric Cancer|Colon Cancer|Pancreas Cancer|Esophagus Cancer|Cholangiocarcinoma|Lung Cancer|Breast Cancer,BIOLOGICAL: CEA CAR-T cells|BIOLOGICAL: CEA CAR-T cells,"Chongqing Precision Biotech Co., Ltd",The First Affiliated Hospital of Nanchang University,ALL,"ADULT, OLDER_ADULT",PHASE1,36,INDUSTRY,INTERVENTIONAL,9/30/2023,9/30/2026
NCT04265872,RECRUITING,Breast Cancer,DRUG: Bortezomib; pembrolizumab and cisplatin injections--bortezomib followed by pembro/cis,Baylor Research Institute,,FEMALE,"ADULT, OLDER_ADULT",EARLY_PHASE1,20,OTHER,INTERVENTIONAL,10/15/2020,12/1/2024
NCT06133088,RECRUITING,Advanced HR-positive and HER2-negative Breast Cancer; CDK4/6 Inhibitor Treatment Failed,DRUG: dalpiciclib; fluvestrant; compound gossypol acetate tablets,Zhejiang Cancer Hospital,,FEMALE,"ADULT, OLDER_ADULT",PHASE2,53,OTHER,INTERVENTIONAL,8/1/2023,8/31/2025
NCT05623488,RECRUITING,Breast Cancer,DRUG: huCART-meso cells|DEVICE: Mesothelin Expression Testing,University of Pennsylvania,,ALL,"ADULT, OLDER_ADULT",PHASE1,12,OTHER,INTERVENTIONAL,2/6/2023,2038-02
NCT05107388,NOT_YET_RECRUITING,Breast Cancer|Diabetes,DEVICE: FreeStyle Libre Pro,Centre Hospitalier Universitaire de Besancon,,FEMALE,"ADULT, OLDER_ADULT",NA,40,OTHER,INTERVENTIONAL,2021-12,2024-03
NCT06222788,NOT_YET_RECRUITING,Breast Cancer,DEVICE: Convertible Plasma Jet,Centre hospitalier de l'UniversitÃ© de MontrÃ©al (CHUM),"Ozmosis Research Inc.|MinistÃ¨re de l'Ã‰conomie, de l'Innovation et de l'Ã‰nergie, QuÃ©bec, Canada|Quebec Breast Cancer Foundation",FEMALE,"ADULT, OLDER_ADULT",NA,30,OTHER,INTERVENTIONAL,2024-03,2025-07
NCT05802342,NOT_YET_RECRUITING,To Evaluate the Effectiveness of GM1 in the Prevention of Albumin-paclitaxel Therapy Induced Peripheral Neuropathy in Breast Cancer Patients,DRUG: Monosialotetrahexose ganglioside sodium injection,"Qilu Pharmaceutical Co., Ltd.",,FEMALE,"ADULT, OLDER_ADULT",PHASE2|PHASE3,150,INDUSTRY,INTERVENTIONAL,4/20/2023,12/31/2025
NCT06016738,RECRUITING,Breast Cancer|Advanced Breast Cancer|Metastatic Breast Cancer|ER Positive Breast Cancer|HER2 Negative Breast Carcinoma,DRUG: OP-1250|DRUG: Fulvestrant|DRUG: Anastrozole|DRUG: Letrozole|DRUG: Exemestane,"Olema Pharmaceuticals, Inc.",,ALL,"ADULT, OLDER_ADULT",PHASE3,510,INDUSTRY,INTERVENTIONAL,11/16/2023,9/30/2027
NCT05845138,RECRUITING,Breast Cancer,DRUG: SHR-A1811 for injection ; capecitabine,"Suzhou Suncadia Biopharmaceuticals Co., Ltd.",,FEMALE,"ADULT, OLDER_ADULT",PHASE1|PHASE2,116,INDUSTRY,INTERVENTIONAL,7/25/2023,12/31/2025
NCT06227338,NOT_YET_RECRUITING,Breast Cancer,DRUG: Indocyanine green,Jules Bordet Institute,,FEMALE,"ADULT, OLDER_ADULT",NA,250,OTHER,INTERVENTIONAL,2/1/2024,1/1/2026
NCT04332588,RECRUITING,HER2-positive Breast Cancer,DRUG: [18F]FMISO PET/MRI imaging,University of Alabama at Birmingham,,FEMALE,"ADULT, OLDER_ADULT",PHASE1,25,OTHER,INTERVENTIONAL,2024-12,2027-08
NCT05448638,COMPLETED,Breast Cancer,PROCEDURE: the combination of transversus thoracic muscle plane and pectoral nerves blocks|PROCEDURE: the pectoral nerves block only,Zhejiang Cancer Hospital,,FEMALE,"ADULT, OLDER_ADULT",NA,116,OTHER,INTERVENTIONAL,7/12/2022,8/5/2023
NCT05538572,ACTIVE_NOT_RECRUITING,Breast Cancer|Glioblastoma|Head and Neck Squamous Cell Carcinoma|Malignant Mesothelioma|Non-small Cell Lung Cancers|Sarcoma|Endometrial Cancer,DRUG: PRT3645,Prelude Therapeutics,,ALL,"ADULT, OLDER_ADULT",PHASE1,22,INDUSTRY,INTERVENTIONAL,12/27/2022,2024-12
NCT05741372,RECRUITING,Liver Cirrhosis,DRUG: Rosuvastatin|DRUG: Digoxin|DRUG: Metformin hydrochlorid|DRUG: Furosemide,Boehringer Ingelheim,,ALL,"ADULT, OLDER_ADULT",NA,30,INDUSTRY,INTERVENTIONAL,4/25/2023,1/27/2025
NCT04277338,COMPLETED,Primary Breast Cancer,DRUG: SPECT,Tomsk National Research Medical Center of the Russian Academy of Sciences,"Institute of Bioorganic Chemistry, Russian Academy of Sciences|Uppsala University",FEMALE,"ADULT, OLDER_ADULT",PHASE1,30,OTHER,INTERVENTIONAL,2/10/2020,10/4/2021
NCT05759572,RECRUITING,Breast Cancer Metastatic,DRUG: Apatinib|DRUG: Dalpiciclib|DRUG: Fulvestrant/AI,Fudan University,Peking University Cancer Hospital & Institute|First Hospital of China Medical University|Sun Yat-sen University|First Affiliated Hospital Xi'an Jiaotong University|Liaoning Tumor Hospital & Institute|Chongqing University Cancer Hospital|Northern Jiangsu People's Hospital|Fujian Medical University Union Hospital|Ningbo Medical Center Lihuili Hospital|Shanghai First Maternity and Infant Hospital|Shanghai 6th People's Hospital|Affiliated Hospital of Nantong University,FEMALE,"ADULT, OLDER_ADULT",PHASE2,145,OTHER,INTERVENTIONAL,2/1/2023,6/1/2027
NCT05834764,RECRUITING,HER2-positive Breast Cancer,DRUG: Pyrotinib,The First Affiliated Hospital with Nanjing Medical University,"Jiangsu HengRui Medicine Co., Ltd.",FEMALE,"ADULT, OLDER_ADULT",PHASE2,188,OTHER,INTERVENTIONAL,4/8/2023,12/31/2028
NCT04965064,RECRUITING,Breast Cancer,DRUG: Capecitabine and Neratinib.,University of Rochester,,ALL,"ADULT, OLDER_ADULT",PHASE2,22,OTHER,INTERVENTIONAL,9/23/2022,9/1/2025
NCT05275361,COMPLETED,Breast Cancer,BEHAVIORAL: Social Contact Reminder,Washington University School of Medicine,American Society of Clinical Oncology,FEMALE,"ADULT, OLDER_ADULT",NA,156,OTHER,INTERVENTIONAL,3/18/2022,6/30/2022
NCT04928261,RECRUITING,Breast Cancer,DRUG: Trastuzumab,Ottawa Hospital Research Institute,,ALL,"ADULT, OLDER_ADULT",PHASE4,50,OTHER,INTERVENTIONAL,12/13/2021,2025-09
NCT04235946,UNKNOWN,Cancer Related Fatigue|Breast Cancer,OTHER: accompanied and adapted water polo program,Institut Paoli-Calmettes,Laboratoire Management Sport Cancer EA 4670,FEMALE,"ADULT, OLDER_ADULT",NA,24,OTHER,INTERVENTIONAL,3/15/2021,12/31/2021
NCT05556473,RECRUITING,Intracranial Glioma|Metastatic Brain Tumor|Breast Cancer|Neuroendocrine Tumors|Rectal Cancer,DRUG: 1-(2-[18F]FLUOROETHYL)-L-Tryptophan,Barbara Ann Karmanos Cancer Institute,Washington University School of Medicine,ALL,"ADULT, OLDER_ADULT",PHASE1,24,OTHER,INTERVENTIONAL,9/29/2022,12/31/2024
NCT06182046,NOT_YET_RECRUITING,Breast Cancer Related Lymphedema,PROCEDURE: Complete decongestive treatment program|PROCEDURE: Balance exercises,Oya Topuz,,FEMALE,"ADULT, OLDER_ADULT",NA,40,OTHER,INTERVENTIONAL,1/1/2024,7/1/2025
NCT04533373,RECRUITING,Breast Cancer|Breast Reconstruction|Sensory Restoration,PROCEDURE: DIEP Flap Neurotization,Johns Hopkins University,Axogen Corporation,FEMALE,"ADULT, OLDER_ADULT",NA,156,OTHER,INTERVENTIONAL,12/1/2020,12/31/2025
NCT04120246,RECRUITING,Anatomic Stage IV Breast Cancer AJCC v8|HER2 Positive Breast Carcinoma|Metastatic Breast Carcinoma|Refractory Breast Carcinoma,DRUG: Alpha-tocopheryloxyacetic Acid|BIOLOGICAL: Trastuzumab,Veana Therapeutics,University of Washington,ALL,"ADULT, OLDER_ADULT",PHASE1,24,INDUSTRY,INTERVENTIONAL,4/8/2020,2/1/2025
NCT04594473,RECRUITING,Breast Cancer,BEHAVIORAL: Comprehensive Oncology Rehabilitation and Exercise (CORE) Program,University of Utah,,ALL,"ADULT, OLDER_ADULT",NA,72,OTHER,INTERVENTIONAL,3/24/2021,1/1/2024
NCT04827446,COMPLETED,Breast Cancer|Prostate Cancer|Hematologic Malignancy|Survivorship|Fatigue,"OTHER: Wearable Sensor|OTHER: Blue-blocking glasses|OTHER: Clear glasses|OTHER: Full SYNC app|OTHER: ""Dummy"" SYNC app",University of Michigan Rogel Cancer Center,"Arcascope, Inc|National Cancer Institute (NCI)",ALL,"ADULT, OLDER_ADULT",NA,139,OTHER,INTERVENTIONAL,7/15/2021,3/9/2023
NCT05340673,RECRUITING,Breast Ductal Carcinoma In Situ|Invasive Breast Carcinoma,DRUG: Agent Affecting Integumentary System|OTHER: Petrolatum-Mineral Oil-Lanolin-Ceresin Ointment|OTHER: Quality-of-Life Assessment|OTHER: Questionnaire Administration,City of Hope Medical Center,National Cancer Institute (NCI),FEMALE,"ADULT, OLDER_ADULT",PHASE1,200,OTHER,INTERVENTIONAL,6/21/2022,6/21/2024
NCT05101564,RECRUITING,Breast Cancer|HER2-negative Breast Cancer|ER Positive Breast Cancer,DRUG: Alpelisib|DRUG: Tamoxifen|DRUG: Zotatifin|DRUG: Fulvestrant,Stanford University,United States Department of Defense,ALL,"ADULT, OLDER_ADULT",PHASE2,150,OTHER,INTERVENTIONAL,3/20/2023,2026-12
NCT04946864,RECRUITING,"Breast Cancer|Solid Tumor, Adult",DRUG: APG-2575|DRUG: Palbociclib,Ascentage Pharma Group Inc.,,ALL,"ADULT, OLDER_ADULT",PHASE1|PHASE2,65,INDUSTRY,INTERVENTIONAL,8/13/2021,10/1/2024
NCT05901064,RECRUITING,Seroma,PROCEDURE: Axillary clearance,"University Hospital, Linkoeping",,ALL,"ADULT, OLDER_ADULT",NA,150,OTHER,INTERVENTIONAL,1/21/2021,12/31/2025
NCT05512364,RECRUITING,ER-positive Breast Cancer|HER2-negative Breast Cancer|Stage IIB Breast Cancer|Stage III Breast Cancer,DRUG: Elacestrant|DRUG: Tamoxifen|DRUG: Letrozole 2.5mg|DRUG: Anastrozole 1mg|DRUG: Exemestane 25 MG,European Organisation for Research and Treatment of Cancer - EORTC,Breast International Group|Menarini Group,ALL,"ADULT, OLDER_ADULT",PHASE3,220,NETWORK,INTERVENTIONAL,12/15/2023,5/1/2030
NCT06103864,RECRUITING,Breast Cancer,DRUG: Dato-DXd|DRUG: Durvalumab|DRUG: Paclitaxel|DRUG: Nab-paclitaxel|DRUG: Gemcitabine|DRUG: Carboplatin|DRUG: Pembrolizumab,AstraZeneca,Daiichi Sankyo,ALL,"ADULT, OLDER_ADULT",PHASE3,625,INDUSTRY,INTERVENTIONAL,11/23/2023,4/23/2029
NCT04720664,TERMINATED,Breast Cancer|Metastatic Breast Cancer|Hormone Receptor Positive Breast Carcinoma,DRUG: SM-88,Georgetown University,"Tyme, Inc",ALL,"ADULT, OLDER_ADULT",PHASE2,11,OTHER,INTERVENTIONAL,9/22/2021,2/10/2023
NCT03982173,WITHDRAWN,Metastatic Colorectal Cancer|Triple Negative Breast Cancer|Prostate Adenocarcinoma|Stomach Adenocarcinoma|Esophageal Adenocarcinoma,DRUG: Tremelimumab|DRUG: Durvalumab,"Gustave Roussy, Cancer Campus, Grand Paris",,ALL,"ADULT, OLDER_ADULT",PHASE2,0,OTHER,INTERVENTIONAL,2020-09,12/5/2024
NCT04438564,RECRUITING,Breast Cancer|Colorectal Cancer|Cancer of Ovary|Cancer of Endometrium,"OTHER: Cases for patients diagnosed with breast cancer, colonrectal cancer, ovarian cancer and endometrial cancer",China Medical University Hospital,,ALL,"ADULT, OLDER_ADULT",NA,300,OTHER,INTERVENTIONAL,5/18/2020,7/31/2023
NCT05128773,TERMINATED,Breast Cancer,DRUG: Amcenestrant|DRUG: Tamoxifen|DRUG: Amcenestrant-matching placebo|DRUG: Tamoxifen-matching placebo,Sanofi,"Breast International Group|Alliance Foundation Trials, LLC.|European Organisation for Research and Treatment of Cancer - EORTC",ALL,"ADULT, OLDER_ADULT",PHASE3,3,INDUSTRY,INTERVENTIONAL,2/17/2022,10/13/2022
NCT04521764,RECRUITING,Anatomic Stage IV Breast Cancer AJCC v8|Invasive Breast Carcinoma|Metastatic Breast Adenocarcinoma|Recurrent Breast Carcinoma,BIOLOGICAL: Oncolytic Measles Virus Encoding Helicobacter pylori Neutrophil-activating Protein,Mayo Clinic,National Cancer Institute (NCI),ALL,"ADULT, OLDER_ADULT",PHASE1,33,OTHER,INTERVENTIONAL,9/23/2020,8/15/2024
NCT05416164,NOT_YET_RECRUITING,Breast Cancer,RADIATION: Omission of radiotherapy,The Netherlands Cancer Institute,Dutch Cancer Society|Borstkanker Onderzoek Groep,FEMALE,"ADULT, OLDER_ADULT",NA,595,OTHER,INTERVENTIONAL,2022-07,2037-05
NCT04702061,COMPLETED,"Breast Neoplasms|Pain, Postoperative",OTHER: Erector spina plane block before general anaesthesia|OTHER: Thoracic epidural block before general anaesthesia,Inonu University,,FEMALE,"ADULT, OLDER_ADULT",NA,20,OTHER,INTERVENTIONAL,1/11/2021,3/31/2021
NCT05520723,ACTIVE_NOT_RECRUITING,Triple Negative Breast Cancer|Breast Cancer,DRUG: Sacituzumab govitecan|DRUG: Loperamide|DRUG: Granulocyte Colony-Stimulating Factor,MedSIR,Gilead Sciences,ALL,"ADULT, OLDER_ADULT",PHASE2,50,OTHER,INTERVENTIONAL,2/7/2023,12/14/2025
NCT05821023,COMPLETED,Breast Cancer Screening,OTHER: messages,Johns Hopkins University,University of Minnesota|Beth Israel Deaconess Medical Center|National Institute on Aging (NIA),FEMALE,OLDER_ADULT,NA,4173,OTHER,INTERVENTIONAL,5/12/2023,6/19/2023
NCT04509284,COMPLETED,"Breast Cancer|Surgery|Chemotherapy Effect|Radiotherapy Side Effect|Pain, Chronic",OTHER: Training|OTHER: Control,Aalborg University,Danish Cancer Society|Danish Cancer Survivor and Late Effects Group|Universidad de Granada,FEMALE,"ADULT, OLDER_ADULT",NA,20,OTHER,INTERVENTIONAL,8/10/2020,9/23/2021
NCT04368702,SUSPENDED,Gastric Cancer|Invasive Breast Cancer|in Situ Breast Cancer|Mantle Cell Lymphoma|Larynx Cancer|Bladder Cancer,RADIATION: Viewray MRIdianÂ® Linac,Dana-Farber Cancer Institute,,ALL,"ADULT, OLDER_ADULT",NA,70,OTHER,INTERVENTIONAL,5/1/2021,6/18/2024
NCT04916002,RECRUITING,Merkel Cell Carcinoma|Cutaneous Squamous Cell Carcinoma|Basal Cell Carcinoma|Triple Negative Breast Cancer|Non-Small Cell Lung Cancer|Oropharynx Squamous Cell Carcinoma,DRUG: vidutolimod|DRUG: cemiplimab,Regeneron Pharmaceuticals,,ALL,"ADULT, OLDER_ADULT",PHASE2,225,INDUSTRY,INTERVENTIONAL,11/30/2021,7/29/2027
NCT04494958,COMPLETED,Triple Negative Breast Cancer,"DRUG: Combination, Palbociclib + Binimetinib",Fundacion Oncosur,"Pfizer|Apices Soluciones S.L.|Pierre Fabre IbÃ©rica, S.A.",FEMALE,"ADULT, OLDER_ADULT",PHASE1|PHASE2,24,NETWORK,INTERVENTIONAL,11/18/2020,12/14/2023
NCT04574323,COMPLETED,Breast Cancer|Body Weight Changes,RADIATION: Curative radiotherapy|OTHER: Paleolithic lifestyle intervention,MVZ Leopoldina GmbH,,FEMALE,"ADULT, OLDER_ADULT",NA,13,OTHER,INTERVENTIONAL,3/19/2020,7/16/2020
NCT05090358,RECRUITING,Breast Cancer|Breast Cancer Stage IV|Metastatic Breast Cancer,DIETARY_SUPPLEMENT: Ketogenic Diet|DIETARY_SUPPLEMENT: Low Carbohydrate Diet|DRUG: Alpelisib|DRUG: Fulvestrant|DRUG: Canagliflozin,Memorial Sloan Kettering Cancer Center,,ALL,"ADULT, OLDER_ADULT",PHASE2,106,OTHER,INTERVENTIONAL,10/8/2021,10/8/2024
NCT05159323,UNKNOWN,Breast Carcinoma; Magnetic Resonance Imaging; Diffusion Spectrum Imaging,DIAGNOSTIC_TEST: Diffusion Spectrum Imaging,Xiang Zhang,,FEMALE,"ADULT, OLDER_ADULT",NA,64,OTHER,INTERVENTIONAL,8/20/2021,8/19/2022
NCT05429684,RECRUITING,HER2+ Breast Cancer,DRUG: Trastuzumab|DRUG: Pertuzumab|DRUG: Nab paclitaxel|DRUG: Pyrotinib|DRUG: Capecitabine|DRUG: T-DM1|DRUG: Everolimus|DRUG: CDK4/6 inhibitor|DRUG: AI|DRUG: Anti-PD-1 monoclonal antibody,First Affiliated Hospital Xi'an Jiaotong University,,FEMALE,"ADULT, OLDER_ADULT",PHASE3,120,OTHER,INTERVENTIONAL,1/1/2021,2/28/2024
NCT05255523,NOT_YET_RECRUITING,Advanced Breast Cancer,DRUG: pyrotinib,Fujian Medical University Union Hospital,,FEMALE,"ADULT, OLDER_ADULT",PHASE2,60,OTHER,INTERVENTIONAL,2/20/2022,12/20/2024
NCT05199584,ACTIVE_NOT_RECRUITING,Solid Tumors With PTCH1 Loss-of-function Mutations,DRUG: ENV-101 (taladegib),"Endeavor Biomedicines, Inc.",,ALL,"ADULT, OLDER_ADULT",PHASE2,44,INDUSTRY,INTERVENTIONAL,5/24/2022,2024-05
NCT04843358,NOT_YET_RECRUITING,Breast Cancer|Quality of Life|Expressive Writing|Psychological,BEHAVIORAL: Emotional Disclosure|BEHAVIORAL: Non-Emotional Writing,Sultan Qaboos University,,FEMALE,ADULT,NA,64,OTHER,INTERVENTIONAL,1/1/2022,12/30/2024
NCT04535323,ACTIVE_NOT_RECRUITING,Anatomic Stage 0 Breast Cancer AJCC v8|Anatomic Stage I Breast Cancer AJCC v8|Anatomic Stage IA Breast Cancer AJCC v8|Anatomic Stage IB Breast Cancer AJCC v8|Anatomic Stage II Breast Cancer AJCC v8|Anatomic Stage IIA Breast Cancer AJCC v8|Anatomic Stage IIB Breast Cancer AJCC v8|Anatomic Stage III Breast Cancer AJCC v8|Anatomic Stage IIIA Breast Cancer AJCC v8|Anatomic Stage IIIB Breast Cancer AJCC v8|Anatomic Stage IIIC Breast Cancer AJCC v8|Breast Adenocarcinoma|Genitourinary Syndrome of Menopause|Prognostic Stage 0 Breast Cancer AJCC v8|Prognostic Stage I Breast Cancer AJCC v8|Prognostic Stage IA Breast Cancer AJCC v8|Prognostic Stage IB Breast Cancer AJCC v8|Prognostic Stage II Breast Cancer AJCC v8|Prognostic Stage IIA Breast Cancer AJCC v8|Prognostic Stage IIB Breast Cancer AJCC v8|Prognostic Stage III Breast Cancer AJCC v8|Prognostic Stage IIIA Breast Cancer AJCC v8|Prognostic Stage IIIB Breast Cancer AJCC v8|Prognostic Stage IIIC Breast Cancer AJCC v8,OTHER: Quality-of-Life Assessment|OTHER: Questionnaire Administration|BIOLOGICAL: Therapeutic Autologous Platelet-rich Plasma,Mayo Clinic,,FEMALE,"ADULT, OLDER_ADULT",PHASE1,20,OTHER,INTERVENTIONAL,9/23/2020,12/31/2024
NCT05577923,NOT_YET_RECRUITING,Metastatic Breast Cancer,DRUG: Trastuzumab|DRUG: pyrotinib|DRUG: Dalpiciclib|DRUG: fulvestrant,Fudan University,,FEMALE,"ADULT, OLDER_ADULT",PHASE2,126,OTHER,INTERVENTIONAL,11/1/2022,3/1/2026
NCT04764084,UNKNOWN,HER2-negative Breast Cancer|Gastric Adenocarcinoma|Cholangiocarcinoma|Pancreatic Cancer,DRUG: Niraparib|DRUG: Anlotinib,Peking University Cancer Hospital & Institute,,ALL,"ADULT, OLDER_ADULT",PHASE1,52,OTHER,INTERVENTIONAL,4/1/2021,2/28/2023
